index,event_id,customer_id,event_time,event_name,event_value,additional_details,platform,campaign_id,0,1
5177,5178,421,1715020471913,add_to_cart,0.0,,Android,,4316,4317
5179,5180,217,1715020750132,add_to_cart,0.0,,Android,,4317,4318
5180,5181,715,1715021029023,add_to_cart,0.0,,iOS,,4318,4319
5181,5182,288,1715021130911,add_to_cart,0.0,,Android,,4319,4320
5183,5184,288,1715021171969,place_order,179.7528686832415,"{'flowers': 179.75, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 711}",Android,,4320,4321
5184,5185,278,1715021593982,add_to_cart,0.0,,iOS,,4321,4322
5185,5186,753,1715021678356,add_to_cart,0.0,,Android,,4322,4323
5186,5187,449,1715022033172,add_to_cart,0.0,,Android,,4323,4324
5187,5188,449,1715022060449,go_to_checkout,0.0,,Android,,4324,4325
5188,5189,449,1715022072514,place_order,93.44170926191394,"{'flowers': 93.44, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 256}",Android,,4325,4326
5189,5190,600,1715022237944,add_to_cart,0.0,,Android,,4326,4327
5190,5191,819,1715022300006,add_to_cart,0.0,,Android,,4327,4328
5191,5192,67,1715022459432,add_to_cart,0.0,,iOS,,4328,4329
5192,5193,934,1715022592444,add_to_cart,0.0,,Android,,4329,4330
5193,5194,934,1715022610700,go_to_checkout,0.0,,Android,,4330,4331
5194,5195,934,1715022622203,place_order,164.32914515803355,"{'flowers': 164.33, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 168}",Android,,4331,4332
5195,5196,570,1715022711361,add_to_cart,0.0,,Android,,4332,4333
5196,5197,570,1715022736996,go_to_checkout,0.0,,iOS,,4333,4334
5197,5198,570,1715022765646,place_order,189.5082671401657,"{'flowers': 126.34, 'vase': 63.17, 'chocolate': 0.0, 'delivery_id': 56}",iOS,,4334,4335
5198,5199,965,1715023005544,add_to_cart,0.0,,Android,,4335,4336
678,5200,668,1715023181760,install,0.0,,iOS,31.0,4336,4337
5200,5201,668,1715023200830,add_to_cart,0.0,,Android,,4337,4338
5201,5202,668,1715023215437,go_to_checkout,0.0,,Android,,4338,4339
5202,5203,668,1715023240462,place_order,175.790292049119,"{'flowers': 175.79, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 962}",Android,,4339,4340
5203,5204,166,1715023319887,add_to_cart,0.0,,Android,,4340,4341
5204,5205,803,1715023425804,add_to_cart,0.0,,iOS,,4341,4342
5205,5206,200,1715023587527,add_to_cart,0.0,,Android,,4342,4343
5206,5207,137,1715023750466,add_to_cart,0.0,,Android,,4343,4344
5207,5208,137,1715023777953,go_to_checkout,0.0,,Android,,4344,4345
5208,5209,137,1715023799908,place_order,116.4324641796218,"{'flowers': 116.43, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 128}",iOS,,4345,4346
5209,5210,794,1715023885684,add_to_cart,0.0,,Android,,4346,4347
5210,5211,176,1715023976437,add_to_cart,0.0,,iOS,,4347,4348
5211,5212,231,1715024086206,add_to_cart,0.0,,Android,,4348,4349
5212,5213,231,1715024105079,go_to_checkout,0.0,,Android,,4349,4350
5213,5214,316,1715024183523,add_to_cart,0.0,,iOS,,4350,4351
5214,5215,250,1715024351379,add_to_cart,0.0,,Android,,4351,4352
5215,5216,724,1715024463068,add_to_cart,0.0,,Android,,4352,4353
5216,5217,804,1715024569574,add_to_cart,0.0,,Android,,4353,4354
5218,5219,804,1715024608076,place_order,201.9394321430575,"{'flowers': 134.63, 'vase': 67.31, 'chocolate': 0.0, 'delivery_id': 446}",iOS,,4354,4355
5219,5220,875,1715024696159,add_to_cart,0.0,,Android,,4355,4356
5220,5221,875,1715024722645,go_to_checkout,0.0,,Android,,4356,4357
5221,5222,283,1715024814360,add_to_cart,0.0,,Android,,4357,4358
5222,5223,404,1715024995066,add_to_cart,0.0,,Android,,4358,4359
5223,5224,474,1715025121119,add_to_cart,0.0,,iOS,,4359,4360
5224,5225,474,1715025146050,go_to_checkout,0.0,,Android,,4360,4361
5225,5226,474,1715025165010,place_order,131.70508792070868,"{'flowers': 131.71, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 972}",Android,,4361,4362
5228,5229,493,1715025463415,place_order,167.36325376306004,"{'flowers': 167.36, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 530}",Android,,4362,4363
5229,5230,311,1715025765859,add_to_cart,0.0,,Android,,4363,4364
5230,5231,311,1715025783666,go_to_checkout,0.0,,Android,,4364,4365
5233,5234,103,1715026064691,add_to_cart,0.0,,Android,,4365,4366
679,5235,469,1715026145487,install,0.0,,Android,31.0,4366,4367
5239,5240,65,1715026354551,go_to_checkout,0.0,,iOS,,4367,4368
5240,5241,65,1715026381690,place_order,205.86488402859203,"{'flowers': 102.93, 'vase': 68.62, 'chocolate': 34.31, 'delivery_id': 26}",Android,,4368,4369
5241,5242,602,1715026474651,add_to_cart,0.0,,iOS,,4369,4370
5242,5243,8,1715026663114,add_to_cart,0.0,,iOS,,4370,4371
5243,5244,8,1715026692986,go_to_checkout,0.0,,Android,,4371,4372
5245,5246,763,1715026835313,add_to_cart,0.0,,Android,,4372,4373
5247,5248,763,1715026884732,place_order,80.44717004689504,"{'flowers': 80.45, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 529}",Android,,4373,4374
5248,5249,603,1715026980241,add_to_cart,0.0,,Android,,4374,4375
5249,5250,603,1715026998896,go_to_checkout,0.0,,Android,,4375,4376
5250,5251,603,1715027025292,place_order,146.1755604572228,"{'flowers': 146.18, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 997}",iOS,,4376,4377
5252,5253,474,1715027200113,add_to_cart,0.0,,Android,,4377,4378
5254,5255,537,1715027330489,go_to_checkout,0.0,,Android,,4378,4379
5255,5256,966,1715027404690,add_to_cart,0.0,,iOS,,4379,4380
5256,5257,966,1715027415930,go_to_checkout,0.0,,Android,,4380,4381
5257,5258,943,1715027518810,add_to_cart,0.0,,Android,,4381,4382
5258,5259,867,1715027588909,add_to_cart,0.0,,Android,,4382,4383
5259,5260,867,1715027603446,go_to_checkout,0.0,,iOS,,4383,4384
5260,5261,390,1715027771403,add_to_cart,0.0,,Android,,4384,4385
5261,5262,340,1715027886669,add_to_cart,0.0,,Android,,4385,4386
5262,5263,340,1715027900368,go_to_checkout,0.0,,iOS,,4386,4387
5263,5264,340,1715027930119,place_order,138.04310793866517,"{'flowers': 138.04, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 359}",iOS,,4387,4388
5264,5265,319,1715028001321,add_to_cart,0.0,,iOS,,4388,4389
5265,5266,533,1715028078099,add_to_cart,0.0,,Android,,4389,4390
5266,5267,533,1715028093058,go_to_checkout,0.0,,Android,,4390,4391
5267,5268,533,1715028105427,place_order,157.7945207463232,"{'flowers': 157.79, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 903}",Android,,4391,4392
5268,5269,931,1715028181977,add_to_cart,0.0,,Android,,4392,4393
5269,5270,931,1715028201166,go_to_checkout,0.0,,Android,,4393,4394
5270,5271,398,1715028395787,add_to_cart,0.0,,iOS,,4394,4395
5272,5273,389,1715028571456,add_to_cart,0.0,,Android,,4395,4396
5273,5274,389,1715028597776,go_to_checkout,0.0,,Android,,4396,4397
5274,5275,389,1715028622233,place_order,154.1738276366262,"{'flowers': 102.78, 'vase': 51.39, 'chocolate': 0.0, 'delivery_id': 956}",iOS,,4397,4398
5275,5276,180,1715028787945,add_to_cart,0.0,,Android,,4398,4399
5276,5277,552,1715029132218,add_to_cart,0.0,,Android,,4399,4400
5277,5278,552,1715029149451,go_to_checkout,0.0,,iOS,,4400,4401
5278,5279,552,1715029170765,place_order,217.3571053943897,"{'flowers': 108.68, 'vase': 72.45, 'chocolate': 36.23, 'delivery_id': 876}",Android,,4401,4402
5279,5280,540,1715029289764,add_to_cart,0.0,,Android,,4402,4403
5280,5281,58,1715029385983,add_to_cart,0.0,,Android,,4403,4404
5281,5282,926,1715029460992,add_to_cart,0.0,,Android,,4404,4405
5283,5284,926,1715029490190,place_order,149.31162937227674,"{'flowers': 99.54, 'vase': 49.77, 'chocolate': 0.0, 'delivery_id': 556}",Android,,4405,4406
5284,5285,440,1715029908900,add_to_cart,0.0,,iOS,,4406,4407
5285,5286,440,1715029988254,add_to_cart,0.0,,iOS,,4407,4408
5286,5287,440,1715029999252,go_to_checkout,0.0,,Android,,4408,4409
5287,5288,440,1715030028074,place_order,86.32011170451727,"{'flowers': 86.32, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 967}",Android,,4409,4410
5288,5289,918,1715030212523,add_to_cart,0.0,,Android,,4410,4411
5289,5290,918,1715030228321,go_to_checkout,0.0,,Android,,4411,4412
5291,5292,223,1715030364492,add_to_cart,0.0,,Android,,4412,4413
5292,5293,223,1715030380751,go_to_checkout,0.0,,Android,,4413,4414
5293,5294,850,1715030468856,add_to_cart,0.0,,Android,,4414,4415
5295,5296,645,1715030562446,go_to_checkout,0.0,,iOS,,4415,4416
5297,5298,502,1715030737798,add_to_cart,0.0,,Android,,4416,4417
5298,5299,789,1715030980036,add_to_cart,0.0,,Android,,4417,4418
5299,5300,789,1715030999971,go_to_checkout,0.0,,Android,,4418,4419
5300,5301,789,1715031013444,place_order,125.88316530655072,"{'flowers': 83.92, 'vase': 41.96, 'chocolate': 0.0, 'delivery_id': 594}",iOS,,4419,4420
5301,5302,734,1715031117619,add_to_cart,0.0,,iOS,,4420,4421
5302,5303,734,1715031147193,go_to_checkout,0.0,,iOS,,4421,4422
5303,5304,734,1715031161876,place_order,232.60246165208247,"{'flowers': 116.3, 'vase': 77.53, 'chocolate': 38.77, 'delivery_id': 442}",Android,,4422,4423
5304,5305,722,1715031347314,add_to_cart,0.0,,Android,,4423,4424
5305,5306,722,1715031357894,go_to_checkout,0.0,,iOS,,4424,4425
5307,5308,164,1715031536099,add_to_cart,0.0,,Android,,4425,4426
5308,5309,164,1715031546291,go_to_checkout,0.0,,iOS,,4426,4427
5309,5310,164,1715031557436,place_order,111.91579021942556,"{'flowers': 55.96, 'vase': 37.31, 'chocolate': 18.65, 'delivery_id': 698}",Android,,4427,4428
5310,5311,31,1715031639592,add_to_cart,0.0,,Android,,4428,4429
5311,5312,31,1715031658969,go_to_checkout,0.0,,Android,,4429,4430
5312,5313,31,1715031681515,place_order,121.64613163545287,"{'flowers': 81.1, 'vase': 40.55, 'chocolate': 0.0, 'delivery_id': 824}",Android,,4430,4431
5313,5314,234,1715031769404,add_to_cart,0.0,,Android,,4431,4432
5316,5317,107,1715032118635,add_to_cart,0.0,,Android,,4432,4433
5317,5318,17,1715032196986,add_to_cart,0.0,,iOS,,4433,4434
5318,5319,17,1715032215565,go_to_checkout,0.0,,Android,,4434,4435
5319,5320,35,1715032304191,add_to_cart,0.0,,iOS,,4435,4436
5320,5321,598,1715032454136,add_to_cart,0.0,,Android,,4436,4437
5321,5322,662,1715032520030,add_to_cart,0.0,,Android,,4437,4438
5322,5323,358,1715032622856,add_to_cart,0.0,,Android,,4438,4439
5323,5324,253,1715032730520,add_to_cart,0.0,,Android,,4439,4440
5324,5325,253,1715032741648,go_to_checkout,0.0,,Android,,4440,4441
5326,5327,472,1715032842582,add_to_cart,0.0,,Android,,4441,4442
5327,5328,472,1715032853331,go_to_checkout,0.0,,iOS,,4442,4443
5328,5329,472,1715032880458,place_order,140.62020412795306,"{'flowers': 93.75, 'vase': 46.87, 'chocolate': 0.0, 'delivery_id': 643}",Android,,4443,4444
5330,5331,383,1715033366941,add_to_cart,0.0,,Android,,4444,4445
5331,5332,518,1715033612851,add_to_cart,0.0,,iOS,,4445,4446
5332,5333,518,1715033633095,go_to_checkout,0.0,,iOS,,4446,4447
5333,5334,304,1715033796010,add_to_cart,0.0,,Android,,4447,4448
5334,5335,308,1715033949221,add_to_cart,0.0,,Android,,4448,4449
5335,5336,819,1715034074251,add_to_cart,0.0,,Android,,4449,4450
5336,5337,819,1715034091044,go_to_checkout,0.0,,Android,,4450,4451
5338,5339,18,1715034358560,go_to_checkout,0.0,,iOS,,4451,4452
5339,5340,18,1715034372261,place_order,133.13346170906155,"{'flowers': 88.76, 'vase': 44.38, 'chocolate': 0.0, 'delivery_id': 770}",Android,,4452,4453
5341,5342,212,1715034511292,go_to_checkout,0.0,,Android,,4453,4454
5343,5344,245,1715034610284,add_to_cart,0.0,,Android,,4454,4455
5344,5345,245,1715034626901,go_to_checkout,0.0,,iOS,,4455,4456
5345,5346,245,1715034649235,place_order,192.6540301069777,"{'flowers': 96.33, 'vase': 64.22, 'chocolate': 32.11, 'delivery_id': 346}",Android,,4456,4457
5346,5347,402,1715034732698,add_to_cart,0.0,,Android,,4457,4458
5347,5348,402,1715034760720,go_to_checkout,0.0,,Android,,4458,4459
5348,5349,402,1715034771248,place_order,202.5348158144546,"{'flowers': 101.27, 'vase': 67.51, 'chocolate': 33.76, 'delivery_id': 67}",Android,,4459,4460
5349,5350,331,1715034939260,add_to_cart,0.0,,Android,,4460,4461
680,5351,719,1715035127828,install,0.0,,Android,31.0,4461,4462
5352,5353,791,1715035248690,add_to_cart,0.0,,Android,,4462,4463
5353,5354,785,1715035352571,add_to_cart,0.0,,Android,,4463,4464
5354,5355,423,1715035450439,add_to_cart,0.0,,Android,,4464,4465
5355,5356,471,1715035725797,add_to_cart,0.0,,Android,,4465,4466
5356,5357,471,1715035746803,go_to_checkout,0.0,,iOS,,4466,4467
5357,5358,821,1715035830283,add_to_cart,0.0,,iOS,,4467,4468
5358,5359,821,1715035847693,go_to_checkout,0.0,,Android,,4468,4469
5359,5360,821,1715035875044,place_order,146.25605334655552,"{'flowers': 97.5, 'vase': 48.75, 'chocolate': 0.0, 'delivery_id': 678}",Android,,4469,4470
5360,5361,598,1715035984045,add_to_cart,0.0,,Android,,4470,4471
5361,5362,13,1715036070880,add_to_cart,0.0,,Android,,4471,4472
5363,5364,5,1715036230527,add_to_cart,0.0,,iOS,,4472,4473
5364,5365,5,1715036246982,go_to_checkout,0.0,,iOS,,4473,4474
5365,5366,5,1715036266076,place_order,219.07716443616664,"{'flowers': 109.54, 'vase': 73.03, 'chocolate': 36.51, 'delivery_id': 459}",Android,,4474,4475
5367,5368,221,1715036440846,go_to_checkout,0.0,,Android,,4475,4476
5368,5369,221,1715036451963,place_order,112.52299601624875,"{'flowers': 56.26, 'vase': 37.51, 'chocolate': 18.75, 'delivery_id': 635}",Android,,4476,4477
5371,5372,651,1715036751944,go_to_checkout,0.0,,iOS,,4477,4478
5372,5373,353,1715036858945,add_to_cart,0.0,,Android,,4478,4479
5373,5374,34,1715036960520,add_to_cart,0.0,,iOS,,4479,4480
5374,5375,34,1715036973904,go_to_checkout,0.0,,Android,,4480,4481
5375,5376,657,1715037234856,add_to_cart,0.0,,iOS,,4481,4482
5376,5377,657,1715037263268,go_to_checkout,0.0,,Android,,4482,4483
5377,5378,657,1715037284557,place_order,226.58358408789724,"{'flowers': 226.58, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 289}",Android,,4483,4484
5378,5379,635,1715037392059,add_to_cart,0.0,,iOS,,4484,4485
5379,5380,587,1715037633522,add_to_cart,0.0,,Android,,4485,4486
5380,5381,949,1715037715234,add_to_cart,0.0,,iOS,,4486,4487
5381,5382,60,1715037809513,add_to_cart,0.0,,iOS,,4487,4488
5382,5383,689,1715037873388,add_to_cart,0.0,,Android,,4488,4489
5384,5385,819,1715038153425,add_to_cart,0.0,,iOS,,4489,4490
5385,5386,819,1715038182473,go_to_checkout,0.0,,Android,,4490,4491
5387,5388,893,1715038295742,add_to_cart,0.0,,iOS,,4491,4492
5388,5389,893,1715038323044,go_to_checkout,0.0,,Android,,4492,4493
5389,5390,893,1715038343617,place_order,167.14156166586667,"{'flowers': 167.14, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 358}",Android,,4493,4494
5390,5391,757,1715038514464,add_to_cart,0.0,,Android,,4494,4495
5391,5392,58,1715038626485,add_to_cart,0.0,,Android,,4495,4496
5392,5393,107,1715038817383,add_to_cart,0.0,,iOS,,4496,4497
5393,5394,770,1715039067830,add_to_cart,0.0,,iOS,,4497,4498
5394,5395,569,1715039187728,add_to_cart,0.0,,Android,,4498,4499
5395,5396,312,1715039279045,add_to_cart,0.0,,Android,,4499,4500
5396,5397,312,1715039292848,go_to_checkout,0.0,,Android,,4500,4501
5397,5398,312,1715039318487,place_order,97.58624578100626,"{'flowers': 97.59, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 545}",Android,,4501,4502
5398,5399,148,1715039543175,add_to_cart,0.0,,Android,,4502,4503
5399,5400,148,1715039561471,go_to_checkout,0.0,,Android,,4503,4504
5400,5401,148,1715039579072,place_order,128.15628714823225,"{'flowers': 64.08, 'vase': 42.72, 'chocolate': 21.36, 'delivery_id': 744}",Android,,4504,4505
681,5402,388,1715040071913,install,0.0,,Android,31.0,4505,4506
5402,5403,388,1715040088131,add_to_cart,0.0,,Android,,4506,4507
5403,5404,388,1715040098165,go_to_checkout,0.0,,Android,,4507,4508
5404,5405,564,1715040170027,add_to_cart,0.0,,Android,,4508,4509
5406,5407,564,1715040207382,place_order,135.78960862651633,"{'flowers': 90.53, 'vase': 45.26, 'chocolate': 0.0, 'delivery_id': 583}",Android,,4509,4510
5408,5409,403,1715040482215,add_to_cart,0.0,,Android,,4510,4511
5409,5410,403,1715040497718,go_to_checkout,0.0,,Android,,4511,4512
5410,5411,403,1715040517868,place_order,95.64750241644336,"{'flowers': 63.77, 'vase': 31.88, 'chocolate': 0.0, 'delivery_id': 870}",Android,,4512,4513
5411,5412,480,1715040706423,add_to_cart,0.0,,Android,,4513,4514
5413,5414,430,1715041062767,add_to_cart,0.0,,iOS,,4514,4515
5414,5415,676,1715041423671,add_to_cart,0.0,,Android,,4515,4516
5415,5416,676,1715041438494,go_to_checkout,0.0,,Android,,4516,4517
5416,5417,520,1715041539751,add_to_cart,0.0,,iOS,,4517,4518
5417,5418,712,1715041612935,add_to_cart,0.0,,Android,,4518,4519
5418,5419,712,1715041629010,go_to_checkout,0.0,,Android,,4519,4520
5419,5420,712,1715041656426,place_order,166.2325835172815,"{'flowers': 166.23, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 439}",Android,,4520,4521
5421,5422,28,1715041743048,go_to_checkout,0.0,,Android,,4521,4522
5422,5423,28,1715041767218,place_order,124.02580056372516,"{'flowers': 124.03, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 584}",iOS,,4522,4523
5423,5424,472,1715042076376,add_to_cart,0.0,,Android,,4523,4524
5424,5425,390,1715042172058,add_to_cart,0.0,,Android,,4524,4525
5425,5426,390,1715042182587,go_to_checkout,0.0,,Android,,4525,4526
5427,5428,538,1715042387237,add_to_cart,0.0,,iOS,,4526,4527
5428,5429,12,1715042667583,add_to_cart,0.0,,Android,,4527,4528
5431,5432,906,1715042891093,place_order,89.93350362309022,"{'flowers': 89.93, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 180}",Android,,4528,4529
5433,5434,423,1715043262702,add_to_cart,0.0,,Android,,4529,4530
5434,5435,923,1715043450823,add_to_cart,0.0,,Android,,4530,4531
5435,5436,923,1715043478427,go_to_checkout,0.0,,Android,,4531,4532
5437,5438,514,1715043568335,add_to_cart,0.0,,Android,,4532,4533
5438,5439,978,1715043690242,add_to_cart,0.0,,Android,,4533,4534
5441,5442,204,1715044079986,go_to_checkout,0.0,,Android,,4534,4535
5443,5444,449,1715044195436,add_to_cart,0.0,,Android,,4535,4536
5444,5445,841,1715044300295,add_to_cart,0.0,,Android,,4536,4537
5446,5447,841,1715044338601,place_order,233.99991884529817,"{'flowers': 156.0, 'vase': 78.0, 'chocolate': 0.0, 'delivery_id': 446}",Android,,4537,4538
5449,5450,12,1715044755549,add_to_cart,0.0,,Android,,4538,4539
5450,5451,32,1715044876018,add_to_cart,0.0,,iOS,,4539,4540
5451,5452,94,1715044956249,add_to_cart,0.0,,Android,,4540,4541
5452,5453,94,1715044981611,go_to_checkout,0.0,,Android,,4541,4542
5453,5454,94,1715044993776,place_order,151.52635454347575,"{'flowers': 75.76, 'vase': 50.51, 'chocolate': 25.25, 'delivery_id': 764}",Android,,4542,4543
5454,5455,585,1715045100556,add_to_cart,0.0,,iOS,,4543,4544
5455,5456,585,1715045127669,go_to_checkout,0.0,,Android,,4544,4545
5456,5457,585,1715045148516,place_order,162.05990690552318,"{'flowers': 108.04, 'vase': 54.02, 'chocolate': 0.0, 'delivery_id': 346}",Android,,4545,4546
5457,5458,693,1715045344510,add_to_cart,0.0,,Android,,4546,4547
5458,5459,73,1715045451673,add_to_cart,0.0,,Android,,4547,4548
5459,5460,464,1715045564605,add_to_cart,0.0,,Android,,4548,4549
5461,5462,10,1715045778942,add_to_cart,0.0,,Android,,4549,4550
5462,5463,10,1715045794660,go_to_checkout,0.0,,Android,,4550,4551
5463,5464,10,1715045806059,place_order,201.31815842998472,"{'flowers': 201.32, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 430}",Android,,4551,4552
5464,5465,753,1715045907337,add_to_cart,0.0,,Android,,4552,4553
5465,5466,553,1715046019787,add_to_cart,0.0,,Android,,4553,4554
5467,5468,812,1715046226744,go_to_checkout,0.0,,iOS,,4554,4555
5468,5469,812,1715046252229,place_order,93.78983122060964,"{'flowers': 46.89, 'vase': 31.26, 'chocolate': 15.63, 'delivery_id': 559}",Android,,4555,4556
5469,5470,77,1715046452904,add_to_cart,0.0,,iOS,,4556,4557
5470,5471,77,1715046475221,go_to_checkout,0.0,,Android,,4557,4558
5471,5472,77,1715046490984,place_order,159.95494132351217,"{'flowers': 106.64, 'vase': 53.32, 'chocolate': 0.0, 'delivery_id': 887}",Android,,4558,4559
5474,5475,417,1715046631826,place_order,151.0447818684021,"{'flowers': 100.7, 'vase': 50.35, 'chocolate': 0.0, 'delivery_id': 342}",Android,,4559,4560
5475,5476,468,1715046817598,add_to_cart,0.0,,Android,,4560,4561
5476,5477,468,1715046847393,go_to_checkout,0.0,,iOS,,4561,4562
5477,5478,635,1715047065545,add_to_cart,0.0,,Android,,4562,4563
5478,5479,635,1715047082333,go_to_checkout,0.0,,iOS,,4563,4564
5480,5481,584,1715047268232,add_to_cart,0.0,,Android,,4564,4565
5481,5482,584,1715047297317,go_to_checkout,0.0,,Android,,4565,4566
5482,5483,584,1715047311798,place_order,107.5426150982931,"{'flowers': 71.7, 'vase': 35.85, 'chocolate': 0.0, 'delivery_id': 104}",Android,,4566,4567
5484,5485,946,1715047672687,go_to_checkout,0.0,,Android,,4567,4568
5485,5486,946,1715047694807,place_order,228.71551005925227,"{'flowers': 228.72, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 530}",Android,,4568,4569
5486,5487,653,1715047830826,add_to_cart,0.0,,iOS,,4569,4570
5488,5489,46,1715047951029,go_to_checkout,0.0,,Android,,4570,4571
5489,5490,46,1715047974231,place_order,138.77286204081395,"{'flowers': 138.77, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 326}",Android,,4571,4572
5490,5491,291,1715048086497,add_to_cart,0.0,,Android,,4572,4573
5491,5492,988,1715048333188,add_to_cart,0.0,,Android,,4573,4574
5493,5494,988,1715048381578,place_order,112.7262250389572,"{'flowers': 56.36, 'vase': 37.58, 'chocolate': 18.79, 'delivery_id': 597}",Android,,4574,4575
5494,5495,601,1715048462017,add_to_cart,0.0,,Android,,4575,4576
5496,5497,601,1715048496962,place_order,88.37581163459932,"{'flowers': 88.38, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 36}",Android,,4576,4577
5497,5498,467,1715048692994,add_to_cart,0.0,,Android,,4577,4578
5498,5499,467,1715048707810,go_to_checkout,0.0,,iOS,,4578,4579
5499,5500,467,1715048718103,place_order,202.59682938184704,"{'flowers': 101.3, 'vase': 67.53, 'chocolate': 33.77, 'delivery_id': 403}",Android,,4579,4580
5500,5501,505,1715048865002,add_to_cart,0.0,,iOS,,4580,4581
5501,5502,505,1715048886102,go_to_checkout,0.0,,iOS,,4581,4582
5502,5503,505,1715048900851,place_order,208.33849883743463,"{'flowers': 104.17, 'vase': 69.45, 'chocolate': 34.72, 'delivery_id': 968}",Android,,4582,4583
5503,5504,904,1715049187147,add_to_cart,0.0,,iOS,,4583,4584
5504,5505,23,1715049254564,add_to_cart,0.0,,Android,,4584,4585
5505,5506,101,1715049578030,add_to_cart,0.0,,Android,,4585,4586
5506,5507,577,1715049691357,add_to_cart,0.0,,Android,,4586,4587
5508,5509,851,1715049880700,go_to_checkout,0.0,,Android,,4587,4588
5509,5510,851,1715049900450,place_order,108.60985890401496,"{'flowers': 108.61, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 169}",Android,,4588,4589
5510,5511,143,1715049991114,add_to_cart,0.0,,Android,,4589,4590
5511,5512,352,1715050083440,add_to_cart,0.0,,Android,,4590,4591
5512,5513,352,1715050112235,go_to_checkout,0.0,,Android,,4591,4592
5513,5514,352,1715050124176,place_order,160.02491018257146,"{'flowers': 160.02, 'vase': 0.0, 'chocolate': 0.0, 'delivery_id': 483}",Android,,4592,4593
5514,5515,26,1715050190431,add_to_cart,0.0,,Android,,4593,4594
5515,5516,167,1715050256328,add_to_cart,0.0,,Android,,4594,4595
5516,5517,305,1715051025016,add_to_cart,0.0,,iOS,,4595,4596
5518,5519,414,1715051194942,go_to_checkout,0.0,,Android,,4596,4597
5519,5520,414,1715051215046,place_order,196.6917766982248,"{'flowers': 131.13, 'vase': 65.56, 'chocolate': 0.0, 'delivery_id': 985}",iOS,,4597,4598
5520,5521,822,1715051303813,add_to_cart,0.0,,iOS,,4598,4599
5521,5522,342,1715051412214,add_to_cart,0.0,,Android,,4599,4600
5522,5523,759,1715051574857,add_to_cart,0.0,,Android,,4600,4601
5523,5524,759,1715051588798,go_to_checkout,0.0,,Android,,4601,4602
5524,5525,759,1715051618532,place_order,166.52358294728774,"{'flowers': 111.02, 'vase': 55.51, 'chocolate': 0.0, 'delivery_id': 818}",Android,,4602,4603
5525,5526,757,1715051849947,add_to_cart,0.0,,iOS,,4603,4604
5526,5527,413,1715051968488,add_to_cart,0.0,,Android,,4604,4605
5528,5529,923,1715052228431,add_to_cart,0.0,,iOS,,4605,4606
5529,5530,636,1715052317638,add_to_cart,0.0,,Android,,4606,4607
5530,5531,636,1715052344756,go_to_checkout,0.0,,iOS,,4607,4608
5531,5532,636,1715052360228,place_order,175.51136009087205,"{'flowers': 87.76, 'vase': 58.5, 'chocolate': 29.25, 'delivery_id': 208}",Android,,4608,4609
5532,5533,457,1715052459922,add_to_cart,0.0,,Android,,4609,4610
5534,5535,457,1715052501456,place_order,214.4321835977716,"{'flowers': 142.95, 'vase': 71.48, 'chocolate': 0.0, 'delivery_id': 2}",Android,,4610,4611
5535,5536,337,1715052575011,add_to_cart,0.0,,Android,,4611,4612
5537,5538,847,1715052799677,add_to_cart,0.0,,Android,,4612,4613
5538,5539,806,1715052969989,add_to_cart,0.0,,Android,,4613,4614
5540,5541,556,1715053202423,add_to_cart,0.0,,Android,,4614,4615
5541,5542,556,1715053225268,go_to_checkout,0.0,,Android,,4615,4616
5542,5543,556,1715053250384,place_order,193.2345134290237,"{'flowers': 96.62, 'vase': 64.41, 'chocolate': 32.21, 'delivery_id': 234}",iOS,,4616,4617
5544,5545,176,1715053583775,add_to_cart,0.0,,Android,,4617,4618
5545,5546,176,1715053607894,go_to_checkout,0.0,,Android,,4618,4619
5546,5547,176,1715053632758,place_order,99.90598395077656,"{'flowers': 66.6, 'vase': 33.3, 'chocolate': 0.0, 'delivery_id': 918}",Android,,4619,4620
5547,5548,30,1715053702232,add_to_cart,0.0,,Android,,4620,4621
5548,5549,400,1715053934797,add_to_cart,0.0,,Android,,4621,4622
5549,5550,400,1715053950578,go_to_checkout,0.0,,Android,,4622,4623
